experiment,instrument,family,params,validation_threshold,selection_score,validation_n,validation_accuracy,validation_precision,validation_recall,validation_f1,validation_avg_precision,validation_brier,validation_log_loss,validation_roc_auc,validation_tn,validation_fp,validation_fn,validation_tp,validation_tuned_n,validation_tuned_threshold,validation_tuned_accuracy,validation_tuned_precision,validation_tuned_recall,validation_tuned_f1,validation_tuned_avg_precision,validation_tuned_brier,validation_tuned_log_loss,validation_tuned_roc_auc,validation_tuned_tn,validation_tuned_fp,validation_tuned_fn,validation_tuned_tp,n_train,n_validation,selected_family,is_selected
baseline,cl1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.43474842767295596,101.0,0.504950495049505,0.5254237288135594,0.5849056603773585,0.5535714285714286,0.483164354224293,0.25497117547641146,0.7031450023101472,0.43474842767295596,20.0,28.0,22.0,31.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.483164354224293,0.25497117547641146,0.7031450023101472,0.43474842767295596,0.0,48.0,0.0,53.0,221,101,random_forest,0
baseline,cl1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.3785377358490566,101.0,0.42574257425742573,0.46835443037974683,0.6981132075471698,0.5606060606060606,0.44927066937009286,0.267850595428681,0.7297812396050235,0.3785377358490566,6.0,42.0,16.0,37.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.44927066937009286,0.267850595428681,0.7297812396050235,0.3785377358490566,0.0,48.0,0.0,53.0,221,101,random_forest,0
baseline,cl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.4154874213836478,101.0,0.4158415841584158,0.46511627906976744,0.7547169811320755,0.5755395683453237,0.5832252023127896,0.3609654704198902,0.9778417784248585,0.4154874213836478,2.0,46.0,13.0,40.0,101.0,0.25,0.5148514851485149,0.52,0.9811320754716981,0.6797385620915033,0.5832252023127896,0.3609654704198902,0.9778417784248585,0.4154874213836478,0.0,48.0,1.0,52.0,221,101,random_forest,0
baseline,cl1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.4154874213836478,101.0,0.38613861386138615,0.4470588235294118,0.7169811320754716,0.5507246376811594,0.5793622803151838,0.4133780436513826,1.1892768243104366,0.4154874213836478,1.0,47.0,15.0,38.0,101.0,0.25,0.49504950495049505,0.5102040816326531,0.9433962264150944,0.6622516556291391,0.5793622803151838,0.4133780436513826,1.1892768243104366,0.4154874213836478,0.0,48.0,3.0,50.0,221,101,random_forest,0
baseline,cl1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.4622641509433963,101.0,0.42574257425742573,0.47191011235955055,0.7924528301886793,0.5915492957746479,0.6021548383778182,0.2605114134861568,0.7134673581686761,0.4622641509433963,1.0,47.0,11.0,42.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.6021548383778182,0.2605114134861568,0.7134673581686761,0.4622641509433963,0.0,48.0,0.0,53.0,221,101,random_forest,0
baseline,cl1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.39347484276729555,101.0,0.48514851485148514,0.5052631578947369,0.9056603773584906,0.6486486486486487,0.5467711814932789,0.3166621108698755,0.8504175763378024,0.39347484276729555,1.0,47.0,5.0,48.0,101.0,0.25,0.5247524752475248,0.5247524752475248,1.0,0.6883116883116883,0.5467711814932789,0.3166621108698755,0.8504175763378024,0.39347484276729555,0.0,48.0,0.0,53.0,221,101,random_forest,0
baseline,ho1s,logistic,"{""C"": 0.1}",0.5,0.5294117647058824,23.0,0.5652173913043478,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.8132310874153256,0.2262310682574922,0.6383964652280489,0.5294117647058824,1.0,5.0,5.0,12.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.8132310874153256,0.2262310682574922,0.6383964652280489,0.5294117647058824,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,logistic,"{""C"": 1.0}",0.5,0.48039215686274506,23.0,0.6521739130434783,0.7368421052631579,0.8235294117647058,0.7777777777777778,0.7714701522720375,0.2903195474983758,1.012245366233484,0.48039215686274506,1.0,5.0,3.0,14.0,23.0,0.42000000000000004,0.6956521739130435,0.75,0.8823529411764706,0.8108108108108109,0.7714701522720375,0.2903195474983758,1.012245366233484,0.48039215686274506,1.0,5.0,2.0,15.0,32,23,adaboost,0
baseline,ho1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.5686274509803921,23.0,0.5217391304347826,0.875,0.4117647058823529,0.56,0.8442068110381081,0.25084384648692415,0.694885983542601,0.5686274509803921,5.0,1.0,10.0,7.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.8442068110381081,0.25084384648692415,0.694885983542601,0.5686274509803921,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.5784313725490196,23.0,0.5652173913043478,0.8181818181818182,0.5294117647058824,0.6428571428571429,0.8521109480474806,0.2496409800549042,0.6924291237383151,0.5784313725490196,4.0,2.0,8.0,9.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.8521109480474806,0.2496409800549042,0.6924291237383151,0.5784313725490196,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6568627450980392,23.0,0.6086956521739131,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.8711385763326489,0.23466122158432057,0.6622364834453507,0.6568627450980392,3.0,3.0,6.0,11.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.8711385763326489,0.23466122158432057,0.6622364834453507,0.6568627450980392,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.48039215686274506,23.0,0.391304347826087,0.6363636363636364,0.4117647058823529,0.5,0.7915410127840746,0.25020123786826753,0.6935446481451126,0.48039215686274506,2.0,4.0,10.0,7.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.7915410127840746,0.25020123786826753,0.6935446481451126,0.48039215686274506,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.5,23.0,0.7391304347826086,0.7391304347826086,1.0,0.85,0.7391304347826086,0.22401494565217392,0.640924430542059,0.5,0.0,6.0,0.0,17.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.7391304347826086,0.22401494565217392,0.640924430542059,0.5,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.5,23.0,0.7391304347826086,0.7391304347826086,1.0,0.85,0.7391304347826086,0.22401494565217392,0.640924430542059,0.5,0.0,6.0,0.0,17.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.7391304347826086,0.22401494565217392,0.640924430542059,0.5,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,ho1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.7794117647058824,23.0,0.6521739130434783,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.9099299464388979,0.21513854580491093,0.6173774461698803,0.7794117647058824,5.0,1.0,7.0,10.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.9099299464388979,0.21513854580491093,0.6173774461698803,0.7794117647058824,0.0,6.0,0.0,17.0,32,23,adaboost,1
baseline,ho1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.1470588235294118,23.0,0.6956521739130435,0.7272727272727273,0.9411764705882353,0.8205128205128205,0.5866372624742051,0.2764069272893836,0.8654988247949859,0.1470588235294118,0.0,6.0,1.0,16.0,23.0,0.25,0.7391304347826086,0.7391304347826086,1.0,0.85,0.5866372624742051,0.2764069272893836,0.8654988247949859,0.1470588235294118,0.0,6.0,0.0,17.0,32,23,adaboost,0
baseline,rb1s,logistic,"{""C"": 0.1}",0.5,0.5717808219178082,123.0,0.5447154471544715,0.6491228070175439,0.5068493150684932,0.5692307692307692,0.6543849131566652,0.2634647592129265,0.7281581433914766,0.5717808219178082,30.0,20.0,36.0,37.0,123.0,0.25,0.5853658536585366,0.5982142857142857,0.9178082191780822,0.7243243243243244,0.6543849131566652,0.2634647592129265,0.7281581433914766,0.5717808219178082,5.0,45.0,6.0,67.0,372,123,hist_gradient_boosting,0
baseline,rb1s,logistic,"{""C"": 1.0}",0.5,0.5199999999999999,123.0,0.43902439024390244,0.5909090909090909,0.1780821917808219,0.2736842105263158,0.6316578580804315,0.3561031941059931,1.0114041753480407,0.5199999999999999,41.0,9.0,60.0,13.0,123.0,0.25,0.5203252032520326,0.609375,0.5342465753424658,0.5693430656934306,0.6316578580804315,0.3561031941059931,1.0114041753480407,0.5199999999999999,25.0,25.0,34.0,39.0,372,123,hist_gradient_boosting,0
baseline,rb1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6347945205479453,123.0,0.6260162601626016,0.8857142857142857,0.4246575342465753,0.5740740740740741,0.7823850306758418,0.2370381883528467,0.6665620130455392,0.6347945205479453,46.0,4.0,42.0,31.0,123.0,0.25,0.5934959349593496,0.5934959349593496,1.0,0.7448979591836735,0.7823850306758418,0.2370381883528467,0.6665620130455392,0.6347945205479453,0.0,50.0,0.0,73.0,372,123,hist_gradient_boosting,0
baseline,rb1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.6468493150684932,123.0,0.6016260162601627,0.8529411764705882,0.3972602739726027,0.5420560747663551,0.7767020243888387,0.24279860145867188,0.679651331538719,0.6468493150684932,45.0,5.0,44.0,29.0,123.0,0.29,0.6016260162601627,0.6052631578947368,0.9452054794520548,0.7379679144385026,0.7767020243888387,0.24279860145867188,0.679651331538719,0.6468493150684932,5.0,45.0,4.0,69.0,372,123,hist_gradient_boosting,0
baseline,rb1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.6427397260273973,123.0,0.5609756097560976,0.5922330097087378,0.8356164383561644,0.6931818181818182,0.7702885692973207,0.2419502520460481,0.6769442851982517,0.6427397260273973,8.0,42.0,12.0,61.0,123.0,0.25,0.5934959349593496,0.5934959349593496,1.0,0.7448979591836735,0.7702885692973207,0.2419502520460481,0.6769442851982517,0.6427397260273973,0.0,50.0,0.0,73.0,372,123,hist_gradient_boosting,0
baseline,rb1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.6139726027397261,123.0,0.6097560975609756,0.6436781609195402,0.7671232876712328,0.7,0.7137787633746144,0.23871135611749525,0.6705186530984911,0.6139726027397261,19.0,31.0,17.0,56.0,123.0,0.37,0.6097560975609756,0.6050420168067226,0.9863013698630136,0.75,0.7137787633746144,0.23871135611749525,0.6705186530984911,0.6139726027397261,3.0,47.0,1.0,72.0,372,123,hist_gradient_boosting,0
baseline,rb1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.7030136986301369,123.0,0.6341463414634146,0.8333333333333334,0.4794520547945205,0.6086956521739131,0.7850143668609633,0.2501220008803949,0.7051022847800986,0.7030136986301369,43.0,7.0,38.0,35.0,123.0,0.25,0.6504065040650406,0.6744186046511628,0.7945205479452054,0.7295597484276729,0.7850143668609633,0.2501220008803949,0.7051022847800986,0.7030136986301369,22.0,28.0,15.0,58.0,372,123,hist_gradient_boosting,1
baseline,rb1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.6717808219178083,123.0,0.6178861788617886,0.8095238095238095,0.4657534246575342,0.591304347826087,0.7487831795072108,0.2822603703735452,0.8319297291719404,0.6717808219178083,42.0,8.0,39.0,34.0,123.0,0.25,0.6504065040650406,0.7083333333333334,0.6986301369863014,0.7034482758620689,0.7487831795072108,0.2822603703735452,0.8319297291719404,0.6717808219178083,29.0,21.0,22.0,51.0,372,123,hist_gradient_boosting,0
baseline,rb1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.6482191780821918,123.0,0.5447154471544715,0.9473684210526315,0.2465753424657534,0.391304347826087,0.7572534713416121,0.25360068493286586,0.7011900621794941,0.6482191780821918,49.0,1.0,55.0,18.0,123.0,0.3,0.6178861788617886,0.6101694915254238,0.9863013698630136,0.7539267015706806,0.7572534713416121,0.25360068493286586,0.7011900621794941,0.6482191780821918,4.0,46.0,1.0,72.0,372,123,hist_gradient_boosting,0
baseline,rb1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.5232876712328767,123.0,0.4959349593495935,0.627906976744186,0.3698630136986301,0.46551724137931033,0.625584888513331,0.27369528669799437,0.7432026207765742,0.5232876712328767,34.0,16.0,46.0,27.0,123.0,0.27,0.6422764227642277,0.6239316239316239,1.0,0.7684210526315789,0.625584888513331,0.27369528669799437,0.7432026207765742,0.5232876712328767,6.0,44.0,0.0,73.0,372,123,hist_gradient_boosting,0
baseline,ng1s,logistic,"{""C"": 0.3}",0.5,0.6799999999999999,40.0,0.625,0.625,1.0,0.7692307692307693,0.811837562545165,0.32876065320165154,1.0816932218193311,0.6799999999999999,0.0,15.0,0.0,25.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.811837562545165,0.32876065320165154,1.0816932218193311,0.6799999999999999,0.0,15.0,0.0,25.0,28,40,logistic,1
baseline,ng1s,logistic,"{""C"": 1.0}",0.5,0.6506666666666667,40.0,0.625,0.625,1.0,0.7692307692307693,0.8058062549931879,0.3611460423481553,1.604470202716655,0.6506666666666667,0.0,15.0,0.0,25.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.8058062549931879,0.3611460423481553,1.604470202716655,0.6506666666666667,0.0,15.0,0.0,25.0,28,40,logistic,0
baseline,ng1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0.5,0.552,40.0,0.625,0.625,1.0,0.7692307692307693,0.6984131293787943,0.23171231176265467,0.6554340869896282,0.552,0.0,15.0,0.0,25.0,40.0,0.54,0.65,0.6486486486486487,0.96,0.7741935483870968,0.6984131293787943,0.23171231176265467,0.6554340869896282,0.552,2.0,13.0,1.0,24.0,28,40,logistic,0
baseline,ng1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 250}",0.5,0.5066666666666667,40.0,0.625,0.625,1.0,0.7692307692307693,0.7068020468693129,0.23789039716893204,0.668353512401605,0.5066666666666667,0.0,15.0,0.0,25.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.7068020468693129,0.23789039716893204,0.668353512401605,0.5066666666666667,0.0,15.0,0.0,25.0,28,40,logistic,0
baseline,ng1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 80, ""max_leaf_nodes"": 7}",0.5,0.5,40.0,0.625,0.625,1.0,0.7692307692307693,0.625,0.24234693877551022,0.6800812610740211,0.5,0.0,15.0,0.0,25.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.625,0.24234693877551022,0.6800812610740211,0.5,0.0,15.0,0.0,25.0,28,40,logistic,0
baseline,ng1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 80}",0.5,0.62,40.0,0.625,0.625,1.0,0.7692307692307693,0.7715584415584416,0.24269320953212398,0.6818550470550651,0.62,0.0,15.0,0.0,25.0,40.0,0.25,0.625,0.625,1.0,0.7692307692307693,0.7715584415584416,0.24269320953212398,0.6818550470550651,0.62,0.0,15.0,0.0,25.0,28,40,logistic,0
baseline,ng1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.5,0.13066666666666668,40.0,0.35,0.4827586206896552,0.56,0.5185185185185185,0.4631778414602131,0.38230706193716035,1.0331445729602557,0.13066666666666668,0.0,15.0,11.0,14.0,40.0,0.25,0.6,0.6153846153846154,0.96,0.75,0.4631778414602131,0.38230706193716035,1.0331445729602557,0.13066666666666668,0.0,15.0,1.0,24.0,28,40,logistic,0
baseline,gc1s,logistic,"{""C"": 0.1}",0.5,0.1208791208791209,20.0,0.15,0.25,0.15384615384615385,0.19047619047619047,0.4876010229219326,0.3670725400927232,0.9465566255837181,0.1208791208791209,1.0,6.0,11.0,2.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.4876010229219326,0.3670725400927232,0.9465566255837181,0.1208791208791209,0.0,7.0,0.0,13.0,118,20,mlp,0
baseline,gc1s,logistic,"{""C"": 1.0}",0.5,0.054945054945054965,20.0,0.15,0.0,0.0,0.0,0.47069485216960805,0.568928480893241,1.6135925055015747,0.054945054945054965,3.0,4.0,13.0,0.0,20.0,0.25,0.25,0.4,0.3076923076923077,0.34782608695652173,0.47069485216960805,0.568928480893241,1.6135925055015747,0.054945054945054965,1.0,6.0,9.0,4.0,118,20,mlp,0
baseline,gc1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.23076923076923078,20.0,0.35,0.5,0.46153846153846156,0.48,0.5325061178270275,0.2919565704703385,0.7806048422858,0.23076923076923078,1.0,6.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5325061178270275,0.2919565704703385,0.7806048422858,0.23076923076923078,0.0,7.0,0.0,13.0,118,20,mlp,0
baseline,gc1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.25274725274725274,20.0,0.35,0.5,0.46153846153846156,0.48,0.5542399395608493,0.2879588371456459,0.771531921834144,0.25274725274725274,1.0,6.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.5542399395608493,0.2879588371456459,0.771531921834144,0.25274725274725274,0.0,7.0,0.0,13.0,118,20,mlp,0
baseline,gc1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.3186813186813187,20.0,0.5,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.569740571407635,0.2724138594509625,0.7390632220651431,0.3186813186813187,2.0,5.0,5.0,8.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.569740571407635,0.2724138594509625,0.7390632220651431,0.3186813186813187,0.0,7.0,0.0,13.0,118,20,mlp,0
baseline,gc1s,extra_trees,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.43956043956043955,20.0,0.5,0.6666666666666666,0.46153846153846156,0.5454545454545454,0.6357615162747338,0.27065798323488177,0.7356564704167781,0.43956043956043955,4.0,3.0,7.0,6.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6357615162747338,0.27065798323488177,0.7356564704167781,0.43956043956043955,0.0,7.0,0.0,13.0,118,20,mlp,0
baseline,gc1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 120, ""max_leaf_nodes"": 7}",0.5,0.14285714285714288,20.0,0.35,0.5,0.5384615384615384,0.5185185185185185,0.509705841180597,0.40834112959303354,1.1273379820704,0.14285714285714288,0.0,7.0,6.0,7.0,20.0,0.25,0.6,0.631578947368421,0.9230769230769231,0.75,0.509705841180597,0.40834112959303354,1.1273379820704,0.14285714285714288,0.0,7.0,1.0,12.0,118,20,mlp,0
baseline,gc1s,hist_gradient_boosting,"{""l2_regularization"": 0.1, ""learning_rate"": 0.05, ""max_iter"": 120, ""max_leaf_nodes"": 15}",0.5,0.1208791208791209,20.0,0.35,0.5,0.5384615384615384,0.5185185185185185,0.49437950085425675,0.4641705391815384,1.4012099543161747,0.1208791208791209,0.0,7.0,6.0,7.0,20.0,0.25,0.55,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.49437950085425675,0.4641705391815384,1.4012099543161747,0.1208791208791209,0.0,7.0,2.0,11.0,118,20,mlp,0
baseline,gc1s,adaboost,"{""learning_rate"": 0.05, ""n_estimators"": 120}",0.5,0.4010989010989011,20.0,0.55,0.6111111111111112,0.8461538461538461,0.7096774193548387,0.6821747696747698,0.2720039780353362,0.7457939334653229,0.4010989010989011,0.0,7.0,2.0,11.0,20.0,0.25,0.65,0.65,1.0,0.7878787878787878,0.6821747696747698,0.2720039780353362,0.7457939334653229,0.4010989010989011,0.0,7.0,0.0,13.0,118,20,mlp,0
baseline,gc1s,mlp,"{""alpha"": 0.001, ""hidden_layer_sizes"": [24], ""learning_rate_init"": 0.001}",0.5,0.7472527472527473,20.0,0.65,0.65,1.0,0.7878787878787878,0.8394651100533452,0.21861688500649074,0.6281101869999828,0.7472527472527473,0.0,7.0,0.0,13.0,20.0,0.71,0.8,0.7647058823529411,1.0,0.8666666666666667,0.8394651100533452,0.21861688500649074,0.6281101869999828,0.7472527472527473,3.0,4.0,0.0,13.0,118,20,mlp,1
baseline,si1s,logistic,"{""C"": 0.1}",0.5,0.48675115207373276,118.0,0.4915254237288136,0.5125,0.6612903225806451,0.5774647887323944,0.6123102833360163,0.2849326516302509,0.7682844213089824,0.48675115207373276,17.0,39.0,21.0,41.0,118.0,0.25,0.5338983050847458,0.5304347826086957,0.9838709677419355,0.6892655367231638,0.6123102833360163,0.2849326516302509,0.7682844213089824,0.48675115207373276,2.0,54.0,1.0,61.0,329,118,mlp,0
baseline,si1s,logistic,"{""C"": 1.0}",0.5,0.4720622119815668,118.0,0.4406779661016949,0.4696969696969697,0.5,0.484375,0.5894089663347032,0.3205623195239288,0.8683345772065538,0.4720622119815668,21.0,35.0,31.0,31.0,118.0,0.25,0.4491525423728814,0.48514851485148514,0.7903225806451613,0.6012269938650306,0.5894089663347032,0.3205623195239288,0.8683345772065538,0.4720622119815668,4.0,52.0,13.0,49.0,329,118,mlp,0
baseline,si1s,random_forest,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.4484447004608295,118.0,0.4745762711864407,0.5,0.5967741935483871,0.5441176470588235,0.5336836244328279,0.2556774016368328,0.7045619318351735,0.4484447004608295,19.0,37.0,25.0,37.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.5336836244328279,0.2556774016368328,0.7045619318351735,0.4484447004608295,0.0,56.0,0.0,62.0,329,118,mlp,0
baseline,si1s,random_forest,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 12, ""n_estimators"": 300}",0.5,0.4251152073732719,118.0,0.4830508474576271,0.5064935064935064,0.6290322580645161,0.5611510791366906,0.4844190827059955,0.26033230168280125,0.7141423427342598,0.4251152073732719,18.0,38.0,23.0,39.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.4844190827059955,0.26033230168280125,0.7141423427342598,0.4251152073732719,0.0,56.0,0.0,62.0,329,118,mlp,0
baseline,si1s,extra_trees,"{""max_depth"": 3, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""n_estimators"": 300}",0.5,0.49654377880184325,118.0,0.4830508474576271,0.5076923076923077,0.532258064516129,0.5196850393700787,0.5729771688230937,0.2558311950103503,0.7049603510602606,0.49654377880184325,24.0,32.0,29.0,33.0,118.0,0.25,0.5254237288135594,0.5254237288135594,1.0,0.6888888888888889,0.5729771688230937,0.2558311950103503,0.7049603510602606,0.49654377880184325,0.0,56.0,0.0,62.0,329,118,mlp,0
